,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,emotion
10,0.028009927,0.04112147,-0.007945729,-0.042571604,0.03728084,0.064097166,-0.029979171,-0.006539995,0.040657453,0.051168073,0.009560275,0.04232893,-0.027761217,0.054240692,-0.030638777,-0.02362003,0.022344472,0.010189235,0.022592183,-0.021296998,0.018928284,0.037935115,0.040262807,-0.04025569,-0.02933659,-0.04191874,0.04314762,0.00057445467,-0.0030806987,0.05201577,0.02926556,0.04528473,-0.035044566,-0.020334508,-0.06540629,0.00022294561,-0.008207159,-0.005751223,-0.022392731,-0.015247685,-0.014788487,0.041740797,0.02129619,0.028598443,0.08074332,-0.0531246,0.021634946,0.03242942,-0.031003516,0.0050501064,-0.03843845,-0.0025064854,-0.04714534,0.024793144,-0.035685327,-0.020016035,-0.032545477,0.021152768,0.008207821,0.02547737,-0.009635054,0.024160003,0.058856636,0.066685446,-0.0012519776,0.016197365,-0.0133367,-0.0036748215,-0.015463783,0.012500684,-0.010715531,0.0034766751,0.0005167656,-0.0076037045,0.0063559436,0.0057107573,0.04476616,0.043070223,0.06600438,0.008610176,-0.013514906,0.025460076,0.039616004,-0.028823577,0.03442711,-0.0041270875,0.017740158,0.002847619,-0.029245326,0.002130471,0.020067269,0.0022018768,0.04382503,-0.029949058,-0.0092919925,-0.038168997,-0.003200835,0.024155287,-0.027266543,-0.036937937,2
11,0.0133843245,0.023843843,-0.006756222,-0.021463322,0.030453723,0.03415633,-0.031730227,-0.007536942,0.027361266,0.04636103,-0.016604034,0.03063111,-0.022369305,0.026728552,-0.024534438,-0.013935244,-0.0030703286,0.0019596159,0.006204949,-0.013485602,0.0086989915,0.036839616,0.016741324,-0.016582021,-0.02540171,-0.023054782,0.040074516,-0.018175822,-0.0120239165,0.02735109,0.0064542615,0.023733769,-0.01380487,-0.017104117,-0.044211812,-0.008279474,-0.0060902606,-0.012589759,-0.0125876805,-0.0074236984,-0.0187443,0.0411306,0.008628188,0.032799814,0.04234838,-0.033046577,0.021604871,0.005684355,-0.011215191,0.013986306,-0.046650432,-0.0018423767,-0.029639002,0.025497336,-0.015307539,-0.010457473,-0.017670652,0.02095736,0.0233327,0.013584449,0.0006036249,0.037726957,0.05468313,0.048253752,0.00050481164,0.014712187,-0.033590134,0.004850589,-0.012025614,0.0048623662,-0.009609322,0.014928563,0.0016212845,-0.0014948531,-0.021606088,-0.0033045085,0.04280958,0.016932892,0.030767266,0.005068415,0.007921858,0.0135579975,0.032245863,-0.0046221744,0.019995783,-0.006662025,0.011913501,0.00441098,-0.031047719,0.0075343843,0.031666096,-0.0024887105,0.061685648,-0.026279999,-0.013443624,-0.0349954,-0.01687941,0.023514759,-0.010635675,-0.028609801,2
12,-0.009670977,-0.037754867,-0.016724149,0.03403975,-0.013272926,-0.020115418,0.014509224,0.0053560897,0.016031515,0.012613954,-0.03563253,0.041816838,-0.0070569804,-0.02284542,-0.028388543,-0.019414747,-0.049374644,-0.011310158,0.015383372,0.013711304,0.02386225,0.037724167,-0.009094404,-0.030034197,-0.0007914641,0.04166823,0.0062423046,-0.041695997,0.02309625,-0.008230101,-0.060115878,-0.010178522,0.016921507,0.017210944,0.024390068,0.020689636,-0.0022917178,-0.028824162,-0.012271481,-0.0031265127,-0.029611282,0.022917416,-0.0007290901,-0.00055658276,-0.024789173,-0.0073746727,-0.046132818,-0.029685063,-0.010148095,0.030191435,-0.05713263,-0.028254654,-0.021503275,0.036664285,0.03271861,-0.022460558,0.0047464473,0.013384302,0.011386699,0.0026148625,0.026414778,0.048957653,0.013244696,0.020442221,-0.0065875417,0.046240818,-0.08765138,-0.029954525,0.012011466,-0.021273253,0.019200047,0.023880364,-0.015695931,-0.009764615,-0.045532998,-0.020473562,0.039189447,-0.0047129323,-0.04570155,-0.010810096,0.014118085,0.01664613,0.02884856,0.0565221,-0.006122303,-0.039122846,0.0072885333,-0.012124437,-0.041056056,0.010109674,-0.002098685,-0.029193664,0.032226168,-0.013472669,-0.044370133,-0.008870822,-0.010167765,0.03419983,0.018174862,-0.010739092,0
13,-0.0073754047,-0.024658376,-0.010340682,0.022645628,-0.01034248,-0.016822793,0.010015229,0.0051292763,0.0072998614,0.0046953643,-0.023211235,0.023054425,-0.0040230895,-0.018328948,-0.016148573,-0.010956841,-0.031912554,-0.008406644,0.006396079,0.0102288695,0.01272426,0.020556986,-0.0076884218,-0.013917384,0.0024272513,0.02740027,0.0022137775,-0.026336923,0.013188947,-0.008810509,-0.038683265,-0.008686408,0.013769713,0.011992335,0.019204104,0.0125357965,0.00082997256,-0.018666642,-0.006382902,-0.0003571342,-0.015694652,0.010420011,-0.0006241563,-0.0022417083,-0.021534435,-0.0008676357,-0.027635062,-0.021154683,-0.0033975898,0.018009556,-0.031528495,-0.01726767,-0.008819444,0.019971605,0.022040792,-0.012469837,0.005850297,0.007800431,0.0055935523,0.000508745,0.016739352,0.027400332,0.0039367494,0.0077062272,-0.0035435495,0.026622228,-0.051393718,-0.01821966,0.008095042,-0.013956299,0.012209031,0.014657436,-0.009796484,-0.004426787,-0.029447675,-0.012523927,0.021001795,-0.0053125797,-0.03309388,-0.006823643,0.00991756,0.007917714,0.015386089,0.03674991,-0.005127472,-0.021356955,0.0031455674,-0.008312209,-0.021723637,0.005733828,-0.0017104292,-0.01773602,0.016509125,-0.0060160034,-0.024887087,-0.0031092828,-0.005679274,0.018019726,0.011835996,-0.0032394943,0
14,-0.018194536,-0.037737373,-0.009874739,0.03812268,-0.014589839,-0.038741726,0.008446314,0.0040356764,0.0059503275,0.008203719,-0.047039617,0.024587348,-0.0026471317,-0.03657761,-0.01643649,-0.009100643,-0.05305573,-0.014560163,-0.0035206124,0.015875455,0.010219192,0.027936425,-0.020865168,-0.004813496,0.0032770042,0.042985436,0.0032745718,-0.045248497,0.008809466,-0.021477615,-0.05866511,-0.021882758,0.027744424,0.011233309,0.030273791,0.007562372,0.0014042027,-0.028613362,-0.001175461,0.0032359348,-0.024555063,0.016523695,-0.009085713,0.005870912,-0.041293796,0.0069233943,-0.027563417,-0.03918254,0.006843143,0.028751312,-0.04567544,-0.019735744,-0.0050365264,0.028347706,0.031720955,-0.01034243,0.013103371,0.009047644,0.020992858,-0.007851312,0.025931168,0.04595635,0.0083574485,0.007977966,-0.000955496,0.030996311,-0.07540163,-0.015856344,0.007424903,-0.020786,0.013383222,0.026957313,-0.011019003,-0.0027763464,-0.054380048,-0.020906387,0.029511387,-0.017999144,-0.052819885,-0.008603851,0.025970485,0.004861901,0.017089441,0.056055196,-0.010509661,-0.028278066,0.0013448052,-0.009247863,-0.03170735,0.015211825,0.0082431575,-0.023327041,0.040898006,-0.0052645463,-0.034165077,-0.005903392,-0.016645232,0.025452781,0.023123994,-0.003923292,0
15,-0.005143445,-0.029939122,-0.013715393,0.025342489,-0.009506262,-0.010555091,0.013991157,0.005326567,0.015705004,0.01044536,-0.02354933,0.037443586,-0.008282313,-0.015055336,-0.025507303,-0.018363748,-0.037208445,-0.008250388,0.017601945,0.009748297,0.022335298,0.031634934,-0.0015449069,-0.030410303,-0.0006919987,0.032443047,0.0055668736,-0.031283285,0.021835435,-0.0017589553,-0.046921942,-0.0039899074,0.010249629,0.0155393,0.017972456,0.021409212,-0.0009144767,-0.02360936,-0.012029286,-0.0054162135,-0.023593321,0.018760892,0.002781654,-0.0032491784,-0.013885409,-0.009498541,-0.040277224,-0.019567436,-0.013290266,0.023523215,-0.045909185,-0.025193049,-0.022201864,0.031759873,0.025069853,-0.022538306,0.0020321948,0.011207016,0.004365775,0.0071369624,0.019956501,0.036519982,0.010126318,0.019922812,-0.005743666,0.03955894,-0.0696643,-0.029146753,0.009608433,-0.015263808,0.016035803,0.017162196,-0.014892233,-0.009145183,-0.032058015,-0.015752383,0.03397112,0.0024124486,-0.032724556,-0.0074310754,0.0062683173,0.016663086,0.0257248,0.043691393,-0.0028293028,-0.033424553,0.0069376123,-0.011516058,-0.03438028,0.007467459,-0.005775233,-0.024313081,0.02146469,-0.010703662,-0.03675509,-0.006896291,-0.00577491,0.02929322,0.009877397,-0.010091013,0
16,0.0077123046,0.02717291,-0.010147182,-0.020306604,0.0420249,0.030974498,-0.05114171,-0.011828787,0.033502772,0.070431426,-0.044816952,0.040299036,-0.031540114,0.02122517,-0.03252339,-0.01712548,-0.019770883,-0.004358065,-0.0044867997,-0.01546155,0.0049689393,0.05531267,0.009286788,-0.009869173,-0.038291026,-0.023832276,0.06156832,-0.04197446,-0.024115581,0.026293825,-0.004816819,0.021564143,-0.0061507234,-0.027747499,-0.05741347,-0.022522325,-0.009011811,-0.025770439,-0.012338405,-0.0051824236,-0.0351981,0.06219289,0.0070926286,0.056374867,0.044513408,-0.040699303,0.033591885,-0.006619417,-0.0068245693,0.023954192,-0.073055804,-0.002089844,-0.036378957,0.036579035,-0.014290105,-0.010442214,-0.019045383,0.030874208,0.042871814,0.013860212,0.0063725584,0.06323776,0.081609406,0.06513784,0.002022481,0.022979844,-0.05952602,0.013386418,-0.02010225,0.0035229784,-0.016383946,0.027039303,0.0069559286,0.0029222413,-0.04829738,-0.009267917,0.060491104,0.012128902,0.035022605,0.00860617,0.025588583,0.014028242,0.04469254,0.0069167824,0.023211805,-0.011423865,0.017514214,0.009697353,-0.048426926,0.016531894,0.05703829,-0.0036021366,0.109528154,-0.036758084,-0.022917949,-0.052430503,-0.030731456,0.036562182,-0.0052165375,-0.04009665,2
17,0.035669,0.052547645,-0.019825058,-0.053366642,0.06978344,0.09171357,-0.06958433,-0.0135515835,0.074025795,0.1089079,-0.03093605,0.08804516,-0.056711446,0.06843619,-0.06437546,-0.045116138,-0.0028226022,0.004799446,0.03010337,-0.03247174,0.030129747,0.09295907,0.052245688,-0.059367392,-0.05999168,-0.053395096,0.09438952,-0.03791516,-0.013634402,0.07660276,0.01363282,0.06822929,-0.040089346,-0.037383165,-0.10814555,-0.008829177,-0.018294955,-0.030387644,-0.040082965,-0.025687248,-0.048931845,0.097253166,0.027821457,0.07095236,0.12168732,-0.09149367,0.04012441,0.027351286,-0.045824282,0.027986135,-0.10785169,-0.011494886,-0.084437355,0.061996493,-0.044402245,-0.034294914,-0.052304372,0.04794138,0.03962168,0.041824084,-0.0018568992,0.08352392,0.12937844,0.12889668,-0.0011565504,0.046792805,-0.07822779,-0.0048932745,-0.027540853,0.012341714,-0.01897465,0.030227529,-0.0005003855,-0.010767622,-0.03628428,-0.0037283576,0.107094124,0.060268182,0.09185021,0.016118076,0.0036521633,0.042563602,0.08492624,-0.015543191,0.05686506,-0.023793157,0.036741804,0.005562867,-0.078415506,0.016984347,0.060964797,-0.0071440935,0.13671377,-0.062054906,-0.03782596,-0.08294708,-0.028524399,0.062236164,-0.03221326,-0.07511455,2
18,0.010960564,0.018284626,-0.004397131,-0.017629027,0.027457649,0.02742589,-0.030233014,-0.0054991962,0.02214165,0.039638616,-0.017223323,0.025284441,-0.019383466,0.020099426,-0.020529615,-0.0114370845,-0.0035070826,0.000773079,0.0041588284,-0.013239345,0.0064975633,0.03200909,0.013269998,-0.012389787,-0.023596058,-0.019455612,0.035217367,-0.017456047,-0.0120991785,0.023168346,0.0056285798,0.020260451,-0.011129464,-0.017542185,-0.040781423,-0.010549982,-0.0058610835,-0.012066781,-0.010876515,-0.0061680586,-0.01799779,0.036918346,0.0073769516,0.030395696,0.03790826,-0.029797504,0.02300025,0.004281171,-0.008443398,0.011125307,-0.03897915,-0.0015111775,-0.024923673,0.020174338,-0.014979915,-0.0095526865,-0.015793093,0.017674856,0.019686924,0.011671385,-4.6980058e-05,0.03215272,0.048033386,0.04326228,0.0008311014,0.012641164,-0.027167058,0.0050795847,-0.011363186,0.0051042754,-0.009341412,0.012512259,0.002557493,-0.0020283358,-0.017424097,-0.0020921594,0.035954233,0.015324106,0.029768674,0.0059706783,0.009086707,0.010598849,0.027223565,-0.005348903,0.018486341,-0.006620674,0.011596413,0.0039262814,-0.027153239,0.005871965,0.028066343,-0.0014644705,0.056480817,-0.022680046,-0.010982697,-0.03144461,-0.014306034,0.019521846,-0.008547595,-0.025303062,2
19,-0.008121457,-0.041075215,-0.015881225,0.03455969,-0.015324424,-0.017759249,0.021864617,0.007215132,0.018108001,0.008472843,-0.028641151,0.042656127,-0.0051299,-0.023245659,-0.02899689,-0.020928264,-0.047139704,-0.009897181,0.017661061,0.0142968735,0.026578065,0.03526924,-0.0040817247,-0.03225698,0.0038271947,0.044469733,-0.00017828152,-0.03489006,0.02760034,-0.0065488527,-0.06071961,-0.008365823,0.0152570205,0.02235288,0.029824667,0.02903005,0.00083736936,-0.026238348,-0.013382092,-0.0074013527,-0.028496802,0.016532395,0.0011507099,-0.007500528,-0.02368402,-0.008568145,-0.054116547,-0.026106955,-0.0146155665,0.02633801,-0.05072561,-0.029766785,-0.024114992,0.03664403,0.03393785,-0.022339376,0.006848027,0.012501429,0.0049471054,0.0042006657,0.026710229,0.042136356,0.008217812,0.019274542,-0.005788971,0.049060166,-0.08484501,-0.03678089,0.013847529,-0.022272114,0.02118447,0.01934305,-0.020194111,-0.011145768,-0.03977427,-0.02200951,0.037514362,0.00036765294,-0.048659712,-0.011558731,0.00897804,0.017400712,0.028970337,0.056319375,-0.007564583,-0.038850754,0.007785663,-0.015224786,-0.038090255,0.008574921,-0.008369572,-0.030110702,0.021658137,-0.010542564,-0.04352521,-0.0028531842,-0.00447203,0.034998734,0.014256713,-0.009083502,0
